z,vpotbas,vxcpotbas
1.320000000000000284e+00,3.257791215892384684e-02,-1.282831598435872356e-01
1.330000000000000071e+00,3.236202158441951054e-02,-1.273917129867576659e-01
1.339999999999999858e+00,3.211852652965319771e-02,-1.265310366587436564e-01
1.350000000000000533e+00,3.184902505324223310e-02,-1.256997232143979848e-01
1.360000000000000320e+00,3.155509396893724228e-02,-1.248963821833527776e-01
1.370000000000000107e+00,3.123828642745053730e-02,-1.241196426086150634e-01
1.379999999999999893e+00,3.090012974203116408e-02,-1.233681551084552519e-01
1.390000000000000568e+00,3.054212344122639311e-02,-1.226405937436266802e-01
1.400000000000000355e+00,3.016573753335032027e-02,-1.219356576103998863e-01
1.410000000000000142e+00,2.977241096821321362e-02,-1.212520723123777372e-01
1.419999999999999929e+00,2.936355028262973774e-02,-1.205885911775397001e-01
1.429999999999999716e+00,2.894052841713773069e-02,-1.199439963550471000e-01
1.440000000000000391e+00,2.850468369220880704e-02,-1.193170997501542679e-01
1.450000000000000178e+00,2.805731893302731289e-02,-1.187067437926067892e-01
1.459999999999999964e+00,2.759970073265324841e-02,-1.181118020907689914e-01
1.469999999999999751e+00,2.713305884407022500e-02,-1.175311799474895169e-01
1.480000000000000426e+00,2.665858569225511288e-02,-1.169638148050101550e-01
1.490000000000000213e+00,2.617743599799148349e-02,-1.164086765123325401e-01
1.500000000000000000e+00,2.569072650569106248e-02,-1.158647675910932928e-01
1.509999999999999787e+00,2.519953580798725903e-02,-1.153311233092446098e-01
1.520000000000000462e+00,2.470490426032168757e-02,-1.148068117794565635e-01
1.530000000000000249e+00,2.420783397916981619e-02,-1.142909338989464285e-01
1.540000000000000036e+00,2.370928891793923354e-02,-1.137826232685816424e-01
1.549999999999999822e+00,2.321019501493296056e-02,-1.132810460118959528e-01
1.560000000000000497e+00,2.271144040809942172e-02,-1.127854006040419355e-01
1.570000000000000284e+00,2.221387571159439550e-02,-1.122949175797289534e-01
1.580000000000000071e+00,2.171831434946112568e-02,-1.118088592094607231e-01
1.589999999999999858e+00,2.122553294199402973e-02,-1.113265191686230171e-01
1.600000000000000533e+00,2.073627174059128331e-02,-1.108472221190456020e-01
1.610000000000000320e+00,2.025123510712537739e-02,-1.103703232853835980e-01
1.620000000000000107e+00,1.977109203406661464e-02,-1.098952080076568832e-01
1.629999999999999893e+00,1.929647670179109389e-02,-1.094212912195682424e-01
1.640000000000000568e+00,1.882798906968435881e-02,-1.089480169546624966e-01
1.650000000000000355e+00,1.836619549782224359e-02,-1.084748577990063828e-01
1.660000000000000142e+00,1.791162939617236410e-02,-1.080013143172618983e-01
1.669999999999999929e+00,1.746479189841207078e-02,-1.075269145032434065e-01
1.679999999999999716e+00,1.702615255759985444e-02,-1.070512131579518661e-01
1.690000000000000391e+00,1.659615006107877794e-02,-1.065737913000711357e-01
1.700000000000000178e+00,1.617519296211739760e-02,-1.060942555356015060e-01
1.709999999999999964e+00,1.576366042592147743e-02,-1.056122374492982491e-01
1.719999999999999751e+00,1.536190298776830832e-02,-1.051273929486748471e-01
1.730000000000000426e+00,1.497024332113255571e-02,-1.046394016340184141e-01
1.740000000000000213e+00,1.458897701378191955e-02,-1.041479661573506271e-01
1.750000000000000000e+00,1.421837334992963504e-02,-1.036528115655694221e-01
1.759999999999999787e+00,1.385867609663402403e-02,-1.031536846568960747e-01
1.770000000000000462e+00,1.351010429273593640e-02,-1.026503533383835431e-01
1.780000000000000249e+00,1.317285303872139587e-02,-1.021426059646866336e-01
1.790000000000000036e+00,1.284709428599142833e-02,-1.016302507042988051e-01
1.799999999999999822e+00,1.253297762411244298e-02,-1.011131148843402716e-01
1.810000000000000497e+00,1.223063106470792354e-02,-1.005910443692461242e-01
1.820000000000000284e+00,1.194016182073932494e-02,-1.000639029105329647e-01
1.830000000000000071e+00,1.166165708000476212e-02,-9.953157152465520741e-02
1.839999999999999858e+00,1.139518477176792305e-02,-9.899394788105475573e-02
1.850000000000000533e+00,1.114079432550317550e-02,-9.845094567392177753e-02
1.860000000000000320e+00,1.089851742082213575e-02,-9.790249402160758341e-02
1.870000000000000107e+00,1.066836872771617477e-02,-9.734853687597339045e-02
1.879999999999999893e+00,1.045034663632244884e-02,-9.678903241914485478e-02
1.890000000000000568e+00,1.024443397548619773e-02,-9.622395248987528071e-02
1.900000000000000355e+00,1.005059871945981377e-02,-9.565328202969416993e-02
1.910000000000000142e+00,9.868794682138477825e-03,-9.507701849346900103e-02
1.919999999999999929e+00,9.698962198296410750e-03,-9.449517132089031712e-02
1.929999999999999716e+00,9.541028791342368379e-03,-9.390776139671483391e-02
1.940000000000000391e+00,9.394909827169594871e-03,-9.331482051417867851e-02
1.950000000000000178e+00,9.260509153728665316e-03,-9.271639086582292300e-02
1.959999999999999964e+00,9.137719726001398632e-03,-9.211252454075002927e-02
1.969999999999999751e+00,9.026424216102935799e-03,-9.150328302102794797e-02
1.980000000000000426e+00,8.926495608284030353e-03,-9.088873671490173278e-02
1.990000000000000213e+00,8.837797778650090252e-03,-9.026896447357424247e-02
2.000000000000000000e+00,8.760186059453708984e-03,-8.964405313539229592e-02
2.009999999999999787e+00,8.693507787857403940e-03,-8.901409709622924715e-02
2.020000000000000462e+00,8.637602839099024071e-03,-8.837919784898429221e-02
2.030000000000000249e+00,8.592304144028006796e-03,-8.773946357847520194e-02
2.040000000000000036e+00,8.557438191012333231e-03,-8.709500874904234358e-02
2.049999999999999822e+00,8.532825512246731969e-03,-8.644595369917743022e-02
2.060000000000000497e+00,8.518281154521807619e-03,-8.579242426305311309e-02
2.070000000000000284e+00,8.513615134539267298e-03,-8.513455138557002311e-02
2.080000000000000071e+00,8.518632878883724419e-03,-8.447247075518357629e-02
2.089999999999999858e+00,8.533135648784495597e-03,-8.380632248694211417e-02
2.100000000000000533e+00,8.556920949821501809e-03,-8.313625073897809581e-02
2.110000000000000320e+00,8.589782926748668057e-03,-8.246240334600535293e-02
2.120000000000000107e+00,8.631512743626612583e-03,-8.178493161745886697e-02
2.129999999999999893e+00,8.681898949471918148e-03,-8.110398992929507278e-02
2.140000000000000568e+00,8.740727829644965793e-03,-8.041973545956512814e-02
2.150000000000000355e+00,8.807783743211927349e-03,-7.973232789515607988e-02
2.160000000000000142e+00,8.882849446527802534e-03,-7.904192915348728921e-02
2.169999999999999929e+00,8.965706403298452296e-03,-7.834870311801296616e-02
2.179999999999999716e+00,9.056135081387865077e-03,-7.765281537583972049e-02
2.190000000000000391e+00,9.153915236646114478e-03,-7.695443297264312199e-02
2.200000000000000178e+00,9.258826184039422105e-03,-7.625372416965850442e-02
2.209999999999999964e+00,9.370647056369682537e-03,-7.555085821429124993e-02
2.219999999999999751e+00,9.489157050876386237e-03,-7.484600512389529003e-02
2.230000000000000426e+00,9.614135664016648306e-03,-7.413933547140293123e-02
2.240000000000000213e+00,9.745362914722327866e-03,-7.343102016441666047e-02
2.250000000000000000e+00,9.882619556436397432e-03,-7.272123027980684218e-02
2.259999999999999787e+00,1.002568727822982821e-02,-7.201013685653802343e-02
2.270000000000000462e+00,1.017434889530346477e-02,-7.129791071980945416e-02
2.280000000000000249e+00,1.032838852917685422e-02,-7.058472230995049834e-02
2.290000000000000036e+00,1.048759177786717268e-02,-6.987074151567319868e-02
2.299999999999999822e+00,1.065174587635866858e-02,-6.915613752346963516e-02
2.310000000000000497e+00,1.082063984766219560e-02,-6.844107865803196467e-02
2.320000000000000284e+00,1.099406464476130295e-02,-6.772573224718481111e-02
2.330000000000000071e+00,1.117181328373908523e-02,-6.701026448492018728e-02
2.339999999999999858e+00,1.135368096837670142e-02,-6.629484029375927456e-02
2.350000000000000533e+00,1.153946520651002311e-02,-6.557962321203109068e-02
2.360000000000000320e+00,1.172896591842841757e-02,-6.486477526813499983e-02
2.370000000000000107e+00,1.192198553759436265e-02,-6.415045687590568979e-02
2.379999999999999893e+00,1.211832910395812743e-02,-6.343682672489316110e-02
2.390000000000000568e+00,1.231780435013745192e-02,-6.272404168197875940e-02
2.400000000000000355e+00,1.252022178072692907e-02,-6.201225669552716535e-02
2.410000000000000142e+00,1.272539474499669206e-02,-6.130162471117148182e-02
2.419999999999999929e+00,1.293313950323455447e-02,-6.059229658194940221e-02
2.429999999999999716e+00,1.314327528698064351e-02,-5.988442099674108621e-02
2.440000000000000391e+00,1.335562435339761496e-02,-5.917814440033829226e-02
2.450000000000000178e+00,1.357001203401442778e-02,-5.847361092725598258e-02
2.459999999999999964e+00,1.378626677807532133e-02,-5.777096233969257477e-02
2.469999999999999751e+00,1.400422019072038518e-02,-5.707033796272639736e-02
2.480000000000000426e+00,1.422370706621836449e-02,-5.637187463517312480e-02
2.490000000000000213e+00,1.444456541646580751e-02,-5.567570665169368355e-02
2.500000000000000000e+00,1.466663649496221730e-02,-5.498196572273236771e-02
2.509999999999999787e+00,1.488976481646354065e-02,-5.429078092600309741e-02
2.520000000000000462e+00,1.511379817251184456e-02,-5.360227866985357165e-02
2.530000000000000249e+00,1.533858764303249432e-02,-5.291658265972840752e-02
2.540000000000000036e+00,1.556398760418502975e-02,-5.223381386158672951e-02
2.549999999999999822e+00,1.578985573264798589e-02,-5.155409047909720321e-02
2.560000000000000497e+00,1.601605300651222016e-02,-5.087752792648493616e-02
2.570000000000000284e+00,1.624244370295241033e-02,-5.020423880729507626e-02
2.580000000000000071e+00,1.646889539284054557e-02,-4.953433289454345356e-02
2.589999999999999858e+00,1.669527893245975961e-02,-4.886791715935799585e-02
2.600000000000000533e+00,1.692146845247222489e-02,-4.820509559930935550e-02
2.610000000000000320e+00,1.714734134428892026e-02,-4.754596945908674127e-02
2.620000000000000107e+00,1.737277824398520895e-02,-4.689063708639262806e-02
2.629999999999999893e+00,1.759766301389943666e-02,-4.623919394743922218e-02
2.640000000000000568e+00,1.782188272204899421e-02,-4.559173263326547071e-02
2.650000000000000355e+00,1.804532761949181885e-02,-4.494834285048578126e-02
2.660000000000000142e+00,1.826789111575810240e-02,-4.430911147764954316e-02
2.669999999999999929e+00,1.848946975247098279e-02,-4.367412248885768622e-02
2.679999999999999716e+00,1.870996317527211239e-02,-4.304345701853193318e-02
2.690000000000000391e+00,1.892927410416262932e-02,-4.241719336107489802e-02
2.700000000000000178e+00,1.914730830236614778e-02,-4.179540698116982617e-02
2.709999999999999964e+00,1.936397454381690031e-02,-4.117817052995756399e-02
2.719999999999999751e+00,1.957918457937095694e-02,-4.056555386508882421e-02
2.730000000000000426e+00,1.979285310183588956e-02,-3.995762406458999716e-02
2.740000000000000213e+00,2.000489770990983296e-02,-3.935444545158425095e-02
2.750000000000000000e+00,2.021523887111707427e-02,-3.875607961530232182e-02
2.759999999999999787e+00,2.042379988382449219e-02,-3.816258543738121345e-02
2.770000000000000462e+00,2.063050683841877175e-02,-3.757401911437043690e-02
2.780000000000000249e+00,2.083528857772198178e-02,-3.699043418808023453e-02
2.790000000000000036e+00,2.103807665671909161e-02,-3.641188157193780972e-02
2.799999999999999822e+00,2.123880530166821767e-02,-3.583840958320244630e-02
2.810000000000000497e+00,2.143741136866150060e-02,-3.527006397183722608e-02
2.820000000000000284e+00,2.163383430170087371e-02,-3.470688796008268573e-02
2.830000000000000071e+00,2.182801609035135704e-02,-3.414892225308836793e-02
2.839999999999999858e+00,2.201990122703036470e-02,-3.359620511971260493e-02
2.850000000000000533e+00,2.220943666398986563e-02,-3.304877235913181166e-02
2.860000000000000320e+00,2.239657177004519481e-02,-3.250665740408353876e-02
2.870000000000000107e+00,2.258125828710189076e-02,-3.196989133205536959e-02
2.879999999999999893e+00,2.276345028652968991e-02,-3.143850289093717831e-02
2.890000000000000568e+00,2.294310412543010963e-02,-3.091251855492787443e-02
2.900000000000000355e+00,2.312017840284194548e-02,-3.039196255568873267e-02
2.910000000000000142e+00,2.329463391592751301e-02,-2.987685692477333801e-02
2.919999999999999929e+00,2.346643361617878343e-02,-2.936722153386061435e-02
2.930000000000000604e+00,2.363554256568224307e-02,-2.886307413550414161e-02
2.940000000000000391e+00,2.380192789347823287e-02,-2.836443040351905101e-02
2.950000000000000178e+00,2.396555875204903555e-02,-2.787130397637123044e-02
2.959999999999999964e+00,2.412640627396820531e-02,-2.738370649926416545e-02
2.969999999999999751e+00,2.428444352874150128e-02,-2.690164766433888674e-02
2.980000000000000426e+00,2.443964547986860261e-02,-2.642513525422260021e-02
2.990000000000000213e+00,2.459198894215270173e-02,-2.595417518643283392e-02
3.000000000000000000e+00,2.474145253928388202e-02,-2.548877155198020147e-02
3.009999999999999787e+00,2.488801666172001797e-02,-2.502892666190597443e-02
3.019999999999999574e+00,2.503166342488850199e-02,-2.457464108752462073e-02
3.029999999999999361e+00,2.517237662772947235e-02,-2.412591370602845328e-02
3.040000000000000924e+00,2.531014171160100162e-02,-2.368274173960036033e-02
3.050000000000000711e+00,2.544494571956439077e-02,-2.324512080051683444e-02
3.060000000000000497e+00,2.557677725606737063e-02,-2.281304493307938913e-02
3.070000000000000284e+00,2.570562644704090308e-02,-2.238650665508063950e-02
3.080000000000000071e+00,2.583148490042495166e-02,-2.196549700081978224e-02
3.089999999999999858e+00,2.595434566713681127e-02,-2.155000556202267201e-02
3.099999999999999645e+00,2.607420320249488263e-02,-2.114002053075900514e-02
3.109999999999999432e+00,2.619105332810966677e-02,-2.073552873952067346e-02
3.120000000000000995e+00,2.630489319425262026e-02,-2.033651570199658878e-02
3.130000000000000782e+00,2.641572124271265518e-02,-1.994296565532312562e-02
3.140000000000000568e+00,2.652353717014947765e-02,-1.955486159755449871e-02
3.150000000000000355e+00,2.662834189195130430e-02,-1.917218533044766360e-02
3.160000000000000142e+00,2.673013750660434631e-02,-1.879491749678089199e-02
3.169999999999999929e+00,2.682892726058056301e-02,-1.842303762059211911e-02
3.179999999999999716e+00,2.692471551374902780e-02,-1.805652414442529205e-02
3.189999999999999503e+00,2.701750770531584356e-02,-1.769535446913492183e-02
3.199999999999999289e+00,2.710731032029679161e-02,-1.733950498846217880e-02
3.210000000000000853e+00,2.719413085652623574e-02,-1.698895112991753720e-02
3.220000000000000639e+00,2.727797779220477933e-02,-1.664366738918855379e-02
3.230000000000000426e+00,2.735886055398856903e-02,-1.630362736173938260e-02
3.240000000000000213e+00,2.743678948562099096e-02,-1.596880379594067118e-02
3.250000000000000000e+00,2.751177581710858785e-02,-1.563916860169814807e-02
3.259999999999999787e+00,2.758383163444133937e-02,-1.531469290304043537e-02
3.269999999999999574e+00,2.765296984985737491e-02,-1.499534706720536195e-02
3.279999999999999361e+00,2.771920417265180681e-02,-1.468110073698307427e-02
3.290000000000000924e+00,2.778254908052869843e-02,-1.437192286544711206e-02
3.300000000000000711e+00,2.784301979149469627e-02,-1.406778174524353150e-02
3.310000000000000497e+00,2.790063223629291392e-02,-1.376864504304518497e-02
3.320000000000000284e+00,2.795540303137458368e-02,-1.347447982799350810e-02
3.330000000000000071e+00,2.800734945240614115e-02,-1.318525260409156297e-02
3.339999999999999858e+00,2.805648940830880733e-02,-1.290092933846058443e-02
3.349999999999999645e+00,2.810284141582772635e-02,-1.262147549102395419e-02
3.359999999999999432e+00,2.814642457462680075e-02,-1.234685604370473755e-02
3.370000000000000995e+00,2.818725854290569238e-02,-1.207703552705838290e-02
3.380000000000000782e+00,2.822536351353497480e-02,-1.181197804908393212e-02
3.390000000000000568e+00,2.826076019070496506e-02,-1.155164732103769812e-02
3.400000000000000355e+00,2.829346976708379049e-02,-1.129600668416562773e-02
3.410000000000000142e+00,2.832351390147998943e-02,-1.104501913555285680e-02
3.419999999999999929e+00,2.835091469700453184e-02,-1.079864735241983439e-02
3.429999999999999716e+00,2.837569467972728479e-02,-1.055685371775713297e-02
3.439999999999999503e+00,2.839787677782243044e-02,-1.031960034306754828e-02
3.449999999999999289e+00,2.841748430119740362e-02,-1.008684909277629896e-02
3.460000000000000853e+00,2.843454092159972482e-02,-9.858561606058181132e-03
3.470000000000000639e+00,2.844907065319597292e-02,-9.634699320593600319e-03
3.480000000000000426e+00,2.846109783361686421e-02,-9.415223492532261845e-03
3.490000000000000213e+00,2.847064710546257441e-02,-9.200095219041030253e-03
3.500000000000000000e+00,2.847774339826203774e-02,-8.989275458664843649e-03
3.509999999999999787e+00,2.848241191088020027e-02,-8.782725050680551676e-03
3.519999999999999574e+00,2.848467809436667705e-02,-8.580404735713659942e-03
3.529999999999999361e+00,2.848456763523971036e-02,-8.382275174834342979e-03
3.540000000000000924e+00,2.848210643919886834e-02,-8.188296967122313946e-03
3.550000000000000711e+00,2.847732061526002043e-02,-7.998430668883563938e-03
3.560000000000000497e+00,2.847023646030606009e-02,-7.812636810787670916e-03
3.570000000000000284e+00,2.846088044404695983e-02,-7.630875915125859277e-03
3.580000000000000071e+00,2.844927919438235142e-02,-7.453108512341793945e-03
3.589999999999999858e+00,2.843545948316028582e-02,-7.279295157300386121e-03
3.599999999999999645e+00,2.841944821232529617e-02,-7.109396445354194960e-03
3.609999999999999432e+00,2.840127240044945656e-02,-6.943373027077197335e-03
3.620000000000000995e+00,2.838095916963954621e-02,-6.781185623305593241e-03
3.630000000000000782e+00,2.835853573281385195e-02,-6.622795040063678834e-03
3.640000000000000568e+00,2.833402938134207266e-02,-6.468162181808990996e-03
3.650000000000000355e+00,2.830746747304158095e-02,-6.317248065200301022e-03
3.660000000000000142e+00,2.827887742052371048e-02,-6.170013833004386189e-03
3.669999999999999929e+00,2.824828667988325825e-02,-6.026420765587341133e-03
3.679999999999999716e+00,2.821572273972517558e-02,-5.886430294231907723e-03
3.689999999999999503e+00,2.818121311052140809e-02,-5.750004012748700932e-03
3.700000000000001066e+00,2.814478531429202846e-02,-5.617103689345814832e-03
3.710000000000000853e+00,2.810646687460397961e-02,-5.487691277410975538e-03
3.720000000000000639e+00,2.806628530688120432e-02,-5.361728926676551099e-03
3.730000000000000426e+00,2.802426810901995774e-02,-5.239178993698710707e-03
3.740000000000000213e+00,2.798044275230296765e-02,-5.120004092439085081e-03
