z,vpotbasa,vxcpotbasa
1.539999999999999147e-01,8.895258991483487865e-01,-2.403370684332936769e+00
1.550000000000002487e-01,8.887059023317186446e-01,-2.395809646200058651e+00
1.559999999999996945e-01,8.879134885106632069e-01,-2.388231256604486319e+00
1.570000000000000284e-01,8.871487671641615780e-01,-2.380635650086059485e+00
1.580000000000003624e-01,8.864117968872068376e-01,-2.373023006995218509e+00
1.589999999999998082e-01,8.857025880199893564e-01,-2.365393549613378443e+00
1.600000000000001421e-01,8.850211051995706679e-01,-2.357747540573798872e+00
1.610000000000004761e-01,8.843672698333999715e-01,-2.350085280435059154e+00
1.619999999999999218e-01,8.837409624943387554e-01,-2.342407104827542774e+00
1.630000000000002558e-01,8.831420252371340318e-01,-2.334713383135286424e+00
1.639999999999997016e-01,8.825702638365761077e-01,-2.327004515232881765e+00
1.650000000000000355e-01,8.820254499477627741e-01,-2.319280930169791421e+00
1.660000000000003695e-01,8.815073231891633609e-01,-2.311543083696163681e+00
1.669999999999998153e-01,8.810155931493280912e-01,-2.303791456352564548e+00
1.680000000000001492e-01,8.805499413182764634e-01,-2.296026552561671874e+00
1.690000000000004832e-01,8.801100229447615941e-01,-2.288248897133695614e+00
1.699999999999999289e-01,8.796954688207224704e-01,-2.280459034798991258e+00
1.710000000000002629e-01,8.793058869943625178e-01,-2.272657527942794964e+00
1.719999999999997087e-01,8.789408644134076853e-01,-2.264844955695945572e+00
1.730000000000000426e-01,8.785999685001417703e-01,-2.257021911696523109e+00
1.740000000000003766e-01,8.782827486599436018e-01,-2.249189002826467387e+00
1.749999999999998224e-01,8.779887377250562563e-01,-2.241346848329401009e+00
1.760000000000001563e-01,8.777174533353970798e-01,-2.233496077792099577e+00
1.770000000000004903e-01,8.774683992582299474e-01,-2.225637330089611954e+00
1.779999999999999361e-01,8.772410666485629394e-01,-2.217771252660075909e+00
1.790000000000002700e-01,8.770349352521276121e-01,-2.209898499430340557e+00
1.799999999999997158e-01,8.768494745528186973e-01,-2.202019730886102256e+00
